distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
68.14526645,1.258622261,2.764689803,1,0,0,1,0
294.4341677,1.267124478,1.834756475,1,0,0,0,0
0.3529030986,1.269184481,1.664922721,0,1,0,1,0
4.48946227,0.2853448886,0.2953308368,1,0,1,1,0
4.170696151,3.545712864,0.4474338719,1,1,0,1,0
2.791584899,0.7051644919,1.947369481,1,0,1,0,0
5.937767057,0.1928458857,2.091297621,1,1,0,0,0
1.064213469,13.23483045,1.681905372,0,0,0,1,0
9.565841022,0.8299805333,2.310053045,1,0,0,1,0
4.282595944,0.3802807688,1.512655251,1,1,1,0,0
2.644908391,1.363554413,0.7352688382,1,1,0,0,0
2.004635029,2.258731778,3.670213837,1,0,0,0,0
65.16517124,1.199044645,2.61175527,1,0,0,1,0
59.37666757,19.17989074,0.555467271,1,0,0,1,0
8.98832862,9.457038985,1.535461696,1,0,0,0,0
19.49329805,0.07280291613,1.006909998,1,1,1,0,0
6.313594711,1.422369477,0.7238648545,1,1,0,0,0
68.16697468,1.810681654,4.286814687,1,1,0,1,1
2.727942701,2.355398164,0.855696723,1,0,0,1,0
30.00474507,0.3440665617,0.3970881711,1,1,0,1,0
21.19164516,2.228775057,0.4603060153,1,0,0,0,0
1.639455744,1.224341206,0.5052373654,0,0,0,1,0
59.96851856,0.5943510019,1.226592475,1,0,0,1,0
9.449609647,26.89654147,0.1733112114,1,0,0,1,0
0.9302358145,2.211209492,2.575005868,0,0,0,1,0
8.405624327,0.1384590271,0.328443691,1,0,0,0,0
9.015772669,40.67608412,0.8559281966,1,1,0,1,0
3.208354791,34.8767616,0.9320926368,1,1,0,1,0
57.35373974,1.113695524,0.8123304767,1,1,0,0,0
5.634808931,0.2306105592,0.6320228335,1,0,0,0,0
3.29969668,0.02938151518,0.594311921,1,1,0,1,0
25.72856986,0.1256719735,2.54332757,1,0,0,0,0
102.52283,0.1756187218,0.3445039539,1,1,0,1,0
2.98483614,2.989219384,0.3062892539,1,0,0,1,0
41.34986509,6.003313666,0.3127773168,1,0,0,1,0
37.86661667,0.1061218546,0.7603674103,1,1,0,0,0
0.6407745685,0.8765777885,1.555755025,0,0,0,0,0
39.79850665,0.4143197426,1.46678635,1,0,0,0,0
2.282534162,0.5427891829,1.714335658,1,1,0,0,0
6.690655998,8.497423949,0.933451509,1,0,0,0,0
42.85314876,5.699061459,0.3373924454,1,0,0,0,0
10.52353079,1.800296928,0.3761345178,1,0,0,1,0
1.350663105,0.6864979868,1.8089718,0,0,0,0,0
35.38654337,2.986449197,1.078300986,1,1,0,0,0
77.64987856,0.1132528638,1.319613314,1,0,0,0,0
9.519276015,0.1651582216,0.169270924,1,0,1,0,0
110.5087052,0.02677460381,0.5167745239,1,0,0,0,0
85.08426427,0.3271828521,2.377181313,1,0,0,1,0
133.8617954,9.036627551,1.251833538,1,0,0,1,1
1.696747476,2.075523553,2.66912668,0,0,0,1,0
2.190471929,0.03509543066,0.6153942724,1,0,0,1,0
51.86646407,0.2886285832,0.5585291732,1,0,0,1,0
30.6515067,0.4074079933,3.047427528,1,0,0,0,0
17.55995899,3.185913056,0.6118442598,1,0,0,1,0
4.712088015,0.06241381741,0.1413425217,1,0,0,1,0
2.959548187,0.2513428701,0.6218525031,1,1,0,0,0
11.89193062,2.600827176,5.928002467,1,0,0,0,0
17.83845436,0.4417660218,2.95220721,1,0,0,0,0
36.70674899,1.03299996,2.872339152,1,0,0,1,0
43.536543,0.1573702517,2.206041532,1,0,0,0,0
10.76107226,0.114715141,0.2823213375,1,0,0,0,0
3.678304507,1.950022659,0.1616766001,1,0,0,1,0
15.53610323,1.406617648,0.1513248656,1,0,0,0,0
6.270163019,0.1588166694,0.4353220573,1,1,0,1,0
33.86057149,0.09946653898,1.540653957,1,0,0,0,0
15.11675045,0.0261827126,0.9690334197,1,1,0,1,0
4.903837411,0.2080668758,2.508992206,1,0,0,0,0
47.48311203,10.9869909,0.8395575273,1,0,0,1,0
4.070234246,81.12209088,1.605947822,1,0,0,0,0
386.3199119,0.6693229192,0.3798437212,1,0,0,1,1
8.771080324,0.6522120138,1.146288357,1,1,0,0,0
2.911753947,0.1235225164,2.351115404,1,0,0,1,0
18.13104776,3.828974467,0.2426699051,1,1,0,1,0
2.632948217,0.06958063929,0.07313543911,1,0,0,1,0
11.92678062,79.40778335,2.303883763,1,1,0,1,0
6.594847001,0.413577662,0.2835140338,1,0,0,1,0
128.0450111,2.521149687,2.266371448,1,1,0,1,0
4.089553397,1.003725502,0.4640026152,1,1,0,0,0
23.07022555,0.2853293629,2.903117063,1,0,0,0,0
28.12182844,3.302368921,0.7288316019,1,1,0,1,0
9.770280274,0.04982658737,0.5058876545,1,1,0,1,0
8.574855017,0.3817523165,0.566803698,1,0,1,0,0
2.897571923,5.886283916,2.49432577,1,0,0,1,0
106.4824198,0.08915966124,0.8936113693,1,1,0,0,0
2.106059706,0.5721976815,0.2891279669,1,1,0,1,0
32.7762626,0.3882493331,0.2040129279,1,0,0,0,0
18.03258018,5.25768458,0.08330706052,1,0,0,1,0
69.01064494,0.2672324003,0.8695192875,1,1,0,0,0
11.38072675,2.732783532,0.4506570719,1,0,0,0,0
16.1404318,8.094412379,2.792750372,1,0,0,1,0
52.58314035,0.127303892,2.2531505,1,0,0,0,0
6.495386812,0.7298139177,0.7909090668,1,0,0,1,0
2.439198441,0.4010921776,5.755256888,1,0,1,0,0
19.24280019,0.1332994499,0.4939443362,1,0,1,1,0
7.992563123,1.957414418,0.2179885625,1,1,0,1,0
39.73316829,0.06700032168,0.6794407593,1,0,0,1,0
5.214438663,0.01965219524,2.117932625,1,0,0,1,0
6.110145056,9.608362623,4.541455752,1,1,1,0,0
5.49606041,0.1605983063,0.0495547011,1,0,0,1,0
9.78488452,0.128490586,1.903103054,1,1,0,1,0
6.361820225,8.182797098,0.1205800937,1,0,0,1,0
99.76311697,2.776498112,0.1319228195,1,1,0,0,0
35.79397276,0.0697464903,0.8815767636,1,0,0,1,0
7.981057537,0.3702777976,14.00356933,1,0,1,1,0
5.22208613,0.05519010788,3.170255475,1,0,0,1,0
20.25517115,0.8532639304,2.38001942,1,0,0,1,0
45.12053538,0.06558792711,0.1168535976,1,1,1,1,0
66.07856265,2.830205941,2.269287156,1,1,0,1,0
14.67075289,29.09505056,1.39842103,1,0,0,0,0
42.01716869,15.33324698,1.219735111,1,0,0,0,0
148.3170425,2.082405556,0.3069053327,1,0,0,1,1
5.080773866,0.1015720264,0.2064469695,1,0,0,1,0
6.627606666,7.09109899,1.266119886,1,0,0,1,0
13.92122926,2.308179887,0.7765604221,1,1,0,1,0
23.61926267,0.4132634497,6.356852082,1,0,0,0,0
14.79176943,2.286096103,1.292243044,1,1,0,1,0
48.67368631,0.02359848465,0.7524646018,1,1,0,1,0
9.671675874,1.080703497,1.061154026,1,0,0,0,0
7.793852691,2.115970484,0.6803393166,1,0,0,0,0
7.988317862,0.9291925162,0.8674957869,1,0,0,0,0
0.9494836851,0.08151190145,1.886588292,0,1,0,0,0
8.516421122,0.8876076974,2.369617861,1,0,0,1,0
3.375596621,10.54087269,1.028909016,1,1,1,1,0
17.21655159,1.342642749,0.7227055715,1,0,0,1,0
77.89948275,20.59942488,3.000786337,1,0,0,0,0
5.360119471,2.875010009,1.969039225,1,0,0,0,0
54.14276795,2.174784435,0.2402674514,1,0,0,1,0
1.167573927,22.09615205,0.3714148204,0,0,0,1,0
9.849713268,82.8064588,3.274650313,1,1,0,1,0
24.11201932,1.143570894,4.599612745,1,1,0,0,0
4.632690862,1.062692065,0.4650943653,1,1,0,1,0
2.523357674,8.451364143,1.783101989,1,0,1,1,0
15.65746002,8.229468707,0.8752859703,1,0,0,1,0
67.24999712,0.2320120932,0.4429344075,1,0,1,0,0
3.786393831,0.8879338182,0.4621881173,1,0,1,1,0
1.05731443,0.1207647859,0.1613281937,0,0,0,0,0
2.985027088,3.323742199,0.430616168,1,0,0,1,0
26.2363084,0.6453725447,3.078603942,1,0,1,0,0
4.063900122,2.874194453,0.6685294088,1,0,0,0,0
2.145613603,26.12589401,0.990377693,1,0,0,0,0
1.701005799,2.724442977,2.003998135,0,0,0,1,0
28.33673755,0.4821504273,1.946950939,1,1,0,1,0
28.48109952,0.503988766,0.6241865011,1,0,0,1,0
19.17177805,1.241072187,0.2679167336,1,0,0,0,0
7.920526791,0.1157880161,0.5222868103,1,0,0,0,0
10.68198216,3.120758025,0.5223784718,1,0,1,0,0
31.97658188,25.28787167,0.2917640413,1,1,1,1,0
5.646218039,1.21786462,0.9579958514,1,0,0,1,0
131.3214107,0.7683101333,5.298924339,1,1,0,1,1
18.2079664,0.07722083654,0.7660338632,1,0,0,0,0
9.931074675,0.09927364587,0.1694376649,1,0,0,1,0
9.285498462,1.562642691,1.64532128,1,0,0,0,0
7.303847487,0.260991542,0.4830168014,1,1,0,0,0
1.954054827,0.8117785212,0.4561883151,1,1,0,1,0
2.048253364,1.847699237,0.6298656468,1,1,0,0,0
1.96700866,0.8915387858,0.6583541519,1,0,0,0,0
7.230757046,2.005620332,0.3491170513,1,0,0,0,0
8.342988714,1.299720654,1.203437138,1,1,0,0,0
18.44413484,0.04451700189,0.5454021309,1,0,0,1,0
20.12718533,0.5002692091,2.306013363,1,0,0,1,0
20.1062365,0.5923739696,1.889664138,1,0,0,1,0
33.64543076,1.933929278,3.386378595,1,1,0,1,0
4.150228087,5.317170576,0.5267684383,1,0,0,0,0
38.49297025,0.01829457203,3.788439238,1,0,0,1,0
37.51975192,0.1168503619,3.477708203,1,0,0,1,0
0.6861228462,0.5333245349,2.331278667,0,0,0,0,0
3.21065532,34.3101078,0.3685922084,1,0,0,1,0
177.9163265,2.023131672,0.4236578817,1,1,0,0,0
2.833881777,0.237199858,0.6296776106,1,0,0,1,0
13.11129605,10.7204397,0.2595243275,1,0,0,0,0
15.03562718,4.967818077,0.7568903583,1,0,0,1,0
18.32257678,0.2329739619,2.651563738,1,0,0,1,0
195.4990537,0.5201377085,2.285968809,1,0,0,1,1
89.08046101,3.268468373,1.256969239,1,0,0,1,0
5.386859413,0.04526999783,1.980440278,1,1,0,1,0
12.47314076,2.150893413,0.1794216331,1,0,0,1,0
20.0373337,6.74013555,0.2158046935,1,0,0,1,0
7.946648435,3.12899402,1.184538334,1,0,0,1,0
5.008562128,3.400720228,0.4382632778,1,0,0,0,0
2.016943742,1.353807996,0.9648248572,1,0,0,1,0
73.24143971,1.996438628,0.5201993901,1,0,0,0,0
9.247526938,54.68163865,0.9504552141,1,0,0,0,0
1.070539751,2.044555554,6.212826083,0,1,0,1,1
1.962487487,1.73409707,0.3192165279,1,0,0,0,0
36.52541905,2.114811847,1.26384043,1,1,0,1,0
22.94463119,0.05466585191,1.11185607,1,0,0,1,0
0.7267662975,4.813951131,0.187996455,0,0,0,1,0
23.98992633,0.4888370085,0.3904412567,1,0,0,1,0
13.36955595,38.74640903,0.4692217061,1,0,0,0,0
19.76958403,0.7343905736,0.1192432557,1,1,0,1,0
0.1482393452,8.301964283,2.532987645,0,0,1,1,0
4.183685517,0.4016880996,2.91567305,1,0,0,1,0
8.493482052,0.362099749,1.913951682,1,1,0,1,0
3.909818971,0.2180499459,2.408962684,1,0,0,0,0
24.28907318,1.471834229,0.596450242,1,0,0,1,0
18.21852316,0.9328487061,8.486372264,1,0,0,1,1
89.78848577,0.1985462258,0.6688850823,1,0,0,0,0
56.57807987,1.803090605,8.881078889,1,0,0,0,0
57.89068976,0.4682597876,2.800456675,1,0,0,1,0
19.87720633,1.063932665,0.6165237186,1,1,0,1,0
37.58853649,0.06490808117,0.5111084989,1,0,0,1,0
25.59826554,2.672842134,0.06328970296,1,0,0,1,0
18.59910876,0.0374959661,1.338745272,1,1,0,1,0
15.57674561,0.1657694622,1.055557768,1,1,0,1,0
4.590975246,0.259989533,0.4291607262,1,0,0,1,0
6.733501404,1.687485272,4.072713772,1,0,0,1,1
18.81691187,11.30737739,0.5244852481,1,1,0,1,0
6.182799129,1.282987765,2.081738948,1,1,0,0,0
41.22521539,0.3117798378,0.19896009,1,0,0,0,0
20.20141988,0.8874649366,1.174703178,1,0,0,1,0
18.41666611,5.733559695,8.808095641,1,0,0,1,1
2.203132574,1.815444424,0.8002244255,1,1,0,1,0
20.52851802,0.6578373933,3.056010776,1,0,0,1,0
20.77832223,0.5451912154,3.374456939,1,1,1,1,0
30.2215042,10.01359326,8.243651931,1,1,1,0,0
3.52961055,1.910323664,1.286703002,1,0,0,0,0
16.66057635,0.2129913124,1.80177463,1,1,0,0,0
490.7640183,0.1775327153,2.513868299,1,0,0,1,1
5.444552475,0.01648911683,1.023368944,1,0,0,1,0
16.27959616,1.160560799,11.51972042,1,0,0,0,0
39.05258735,0.8530972123,0.3716130351,1,1,0,1,0
10.82781131,4.686706064,0.3731456174,1,0,0,0,0
47.70930396,51.09984316,0.1620471525,1,0,0,0,0
19.42268588,0.1430505208,1.623583289,1,0,0,1,0
28.24134753,9.119629807,2.428604447,1,1,0,0,0
2.590474953,8.628586721,5.065325439,1,0,1,1,0
34.71862795,0.2060705951,1.802940373,1,0,0,1,0
0.8383888559,1.826577754,0.2682904309,0,0,1,1,0
0.5328897051,0.01978042975,0.6717334906,0,1,0,1,0
218.8954681,0.4868541164,0.6258598233,1,0,0,1,1
4.069931345,0.9367881239,2.31490557,1,0,0,1,0
1.487302585,0.3257545909,2.275854714,0,1,0,1,0
0.6503042147,0.6096907094,1.055477266,0,1,0,0,0
24.49179045,0.03301147859,0.3353730456,1,0,0,1,0
7.833624096,7.028426073,3.672400847,1,0,0,1,0
7.388135736,0.1823586613,2.915860944,1,0,0,1,0
3.719544885,6.154835457,0.6484205975,1,0,0,0,0
15.6066619,54.14578453,1.282988977,1,0,0,1,1
2.121179604,0.04750235838,1.902802799,1,0,0,1,0
32.3737305,2.278592977,0.2765553071,1,1,0,1,0
0.9592905464,0.1139617294,0.225691134,0,0,0,1,0
4.534045088,21.71616346,0.3745165087,1,0,1,1,0
1.262191155,1.239305047,2.11332915,0,0,0,1,0
11.00285507,0.0733464661,3.404767676,1,0,0,1,0
12.86716525,0.8792903345,2.315317705,1,0,0,1,0
4.407576278,4.500317409,0.620921087,1,1,0,0,0
39.94274248,1.678227288,1.487355186,1,1,0,1,0
11.69453699,29.78032038,0.2451490674,1,1,0,1,0
3.905646966,0.6513921398,0.3591012045,1,1,0,0,0
5.56665842,0.5393081688,0.08822249144,1,0,0,1,0
16.52622958,4.464930351,2.463238139,1,0,0,0,0
0.4298023203,7.980882266,2.251505746,0,0,0,1,0
7.290597707,6.120701892,0.1643286163,1,1,1,1,0
4.642516307,0.1746388272,5.600519027,1,0,0,0,0
1.901806886,14.1556944,2.27371908,1,0,0,1,0
10.88065474,1.008558565,8.683831383,1,0,0,1,1
1.308183169,6.976984018,0.9462171447,0,0,0,1,0
33.84877576,0.2902298828,0.5286685265,1,0,0,1,0
393.6312206,3.022174912,0.7449277065,1,0,0,1,1
8.361089985,1.900428245,1.536986139,1,0,0,1,0
5.157009312,0.04727446171,4.767310903,1,0,0,0,0
55.38670753,0.1618707931,1.311782133,1,1,0,0,0
23.14450804,0.6293700706,0.5980457994,1,0,0,0,0
4.227179099,9.029599665,2.661760086,1,0,0,1,0
3.507220172,0.01801016281,0.5276315485,1,0,0,0,0
1.177011405,0.4328351407,0.6647152472,0,0,1,1,0
23.32140963,4.677052568,0.5213065411,1,1,0,0,0
2.172866526,5.002490383,2.036547476,1,0,0,0,0
9.819468994,7.14118168,0.5786251585,1,0,0,1,0
6.393050693,2.339099564,0.5480455236,1,0,0,1,0
12.6818326,0.939078448,1.517814997,1,0,0,0,0
90.62807413,0.01921743916,7.481003532,1,0,1,0,0
2.017582088,13.80300574,5.441537145,1,1,0,1,1
5.706174383,1.421790778,1.084849751,1,1,0,0,0
0.8586432858,3.182041549,2.021728826,0,0,0,0,0
10.93431133,3.105856855,1.956480256,1,0,0,1,0
5.383502547,2.756356195,1.834367111,1,0,0,0,0
5.698589909,0.1642265435,0.9222724891,1,0,0,0,0
3.778411602,3.82549689,0.1707880527,1,0,0,1,0
0.5389691578,9.837815712,0.1387478052,0,0,0,0,0
24.38421054,1.709945764,0.5194151069,1,0,0,1,0
97.05028311,43.91142699,1.441964557,1,0,0,0,0
3.508300379,18.16085146,28.8976948,1,0,1,1,0
14.23381816,1.774787207,1.928566064,1,1,0,0,0
16.44983999,0.9462766849,0.2416703973,1,0,0,1,0
14.10246241,7.612968078,0.4552850549,1,0,0,0,0
40.40565243,0.2950778798,0.745776318,1,0,1,0,0
5.857938387,0.7500119918,2.330060922,1,1,0,1,0
4.078804614,2.415166279,0.7986105408,1,0,0,1,0
0.8033542096,0.07789487379,1.019112639,0,1,0,0,0
36.75857664,2.905247751,2.517032132,1,0,0,1,0
15.26183264,0.3682866637,2.451660154,1,0,0,1,0
56.20621689,7.240004055,2.119175877,1,0,0,1,0
2.134873498,0.3531459715,1.594228822,1,0,0,1,0
1.785344907,0.6262916588,0.04537293762,0,0,0,1,0
9.821800194,0.5527351006,1.550188204,1,1,0,0,0
1.920241155,0.1018910094,0.6895426484,1,0,0,1,0
8.106203141,16.1765175,1.802286268,1,1,0,1,0
132.4760423,0.820090496,0.4671614032,1,0,0,0,0
22.8033021,0.179139899,0.3295836886,1,1,0,1,0
22.15757322,1.235917804,5.208459945,1,0,0,0,0
9.479223169,2.614090384,0.5438985006,1,1,0,1,0
37.82997753,14.22220964,0.6104404604,1,0,0,1,0
22.55955741,0.8932922452,1.406493077,1,1,0,0,0
57.3960079,1.411922139,7.344783145,1,1,0,0,0
5.453399741,0.2351264338,0.3471296652,1,0,1,1,0
21.2671321,6.732234828,0.6758228313,1,1,0,1,0
123.6377306,0.2944672862,0.6678351679,1,1,0,0,0
13.45876088,1.357992999,0.676485977,1,1,0,1,0
14.64168237,0.1084489782,0.1743057387,1,0,1,1,0
2.708553936,0.3676507718,0.8550921488,1,0,0,1,0
26.63126588,1.470918624,1.579608364,1,0,0,1,0
4.708393635,0.2630384617,0.8220752552,1,0,0,1,0
81.75472453,2.614344308,1.569776033,1,0,1,1,0
178.0013943,0.6552123259,0.518620081,1,1,1,0,0
21.22483172,1.037247477,7.128605179,1,0,0,1,1
16.81331557,0.2012541499,1.851595609,1,0,0,0,0
45.46522426,0.2892047674,0.2636639862,1,0,0,1,0
68.90891038,0.04938633834,0.2798458513,1,0,0,1,0
2.761879103,0.1171440042,2.268353232,1,0,0,1,0
1.58355903,25.23828538,0.8610177573,0,0,0,0,0
29.57921335,0.3478843886,1.978939864,1,0,0,1,0
40.84711594,0.7729217111,4.118272454,1,0,0,1,1
199.5970482,3.831317345,1.971961718,1,1,1,1,0
3.736873799,13.27990275,2.717385542,1,1,0,1,0
20.24535341,0.06631777582,2.656151165,1,0,0,1,0
111.6727174,2.430173707,0.5524775619,1,1,0,1,0
8.089609241,41.47275107,1.610505414,1,1,0,0,0
2.104627892,9.936345311,0.473796865,1,0,0,0,0
9.986954385,2.272527551,0.6870653616,1,1,0,1,0
15.47484498,0.1377240073,1.861157071,1,1,0,0,0
3.221216709,0.9769133094,0.1861233263,1,0,1,0,0
7.727267555,1.595786586,2.303626553,1,1,0,0,0
5.091734073,21.09734958,3.403151972,1,0,0,1,0
17.40912783,3.157469901,2.202652021,1,1,1,0,0
22.23023683,1.236238457,2.570280549,1,1,0,1,0
2.070524258,0.1050111161,6.39062827,1,0,0,0,0
31.93717392,0.6402600921,0.5490482123,1,0,0,0,0
3.001283793,1.811476771,0.6595115873,1,1,1,1,0
14.59526411,3.775717222,0.8210419634,1,0,0,0,0
55.59582214,0.06817155093,0.04052170674,1,1,1,1,0
7.120325326,3.324463078,0.8931962555,1,1,0,1,0
1.201734958,2.422539566,0.6969501458,0,1,0,0,0
6.992039995,0.18313064,0.785851123,1,0,0,1,0
9.451300671,0.1806525924,0.2752932264,1,0,0,0,0
1.988082468,0.2742576779,1.233368746,1,0,0,1,0
369.2002958,0.2820497556,0.1596504419,1,1,0,0,0
1.019895548,0.05474853098,0.1921352287,0,1,0,1,0
8.561048796,0.6705285832,0.469436992,1,1,0,0,0
25.93781614,32.71445934,0.09214263967,1,0,1,1,0
4.659982317,3.235020909,1.059971893,1,0,1,0,0
2.375409877,1.257660525,0.3325050672,1,0,0,1,0
46.12492624,0.06644983772,1.21450331,1,1,0,1,0
15.98577649,2.476273589,0.1519890627,1,1,0,1,0
0.5515332636,3.094171589,1.630428415,0,1,0,0,0
67.82941428,0.9543590695,1.835365816,1,0,0,1,0
4.054994058,3.42418322,0.6486813498,1,0,1,1,0
12.57091943,0.4807061974,0.3406435259,1,0,0,1,0
109.9702365,1.842953832,2.199728217,1,1,0,1,0
20.61075018,0.2911490202,1.909311407,1,0,0,1,0
24.00780991,0.4030909622,0.7070732852,1,1,0,0,0
13.08253161,26.98131169,4.694190937,1,0,0,1,1
6.967803291,0.01365131553,0.8560142151,1,0,0,1,0
20.45949728,0.3742097511,0.4447437955,1,0,0,0,0
9.258199822,0.5920027411,0.2800797189,1,1,0,1,0
1.022369943,0.6299999176,3.748471091,0,0,0,1,0
3.26234835,0.5944879905,0.483962285,1,0,0,1,0
0.6144667106,3.853057327,3.238917939,0,0,0,1,0
6.245847267,1.607917335,1.301348271,1,0,0,1,0
3.659968951,0.2616387634,0.9548157136,1,0,0,1,0
19.66227599,18.7706906,1.475734134,1,1,0,0,0
15.06997692,0.8870936298,0.7797178468,1,1,1,0,0
1.710711825,0.252566878,1.886722915,0,0,0,1,0
9.744522464,0.5962006544,5.009900101,1,1,1,0,0
4.658226689,0.01815081347,0.8561001961,1,1,0,0,0
6.029513854,3.165607361,1.254812785,1,0,0,0,0
23.5816497,1.009125526,1.920482024,1,0,0,0,0
4.638684257,1.583442712,0.5672023379,1,0,0,0,0
36.18674834,0.1242724462,0.365261672,1,0,0,0,0
1.523582898,56.52140344,0.8280301936,0,0,0,1,1
2.565326588,0.1655614428,0.1564359782,1,0,0,0,0
24.24455861,0.2246400334,0.482731977,1,1,0,1,0
1.277054096,26.39033324,0.7094705572,0,0,0,1,0
7.247365186,0.7563096964,0.8239716589,1,0,1,0,0
1.868922081,0.2925052774,1.13248751,0,0,0,1,0
1.987864832,0.2327760759,0.1083947712,1,0,0,1,0
3.306460261,4.692289839,0.9797277868,1,0,1,1,0
12.93240827,0.4314582023,1.672583616,1,1,0,1,0
11.21263241,0.1369573422,0.4253517907,1,0,0,1,0
58.94876998,0.07693111452,0.1887369466,1,0,1,0,0
2.77584911,0.1474762162,0.1165732147,1,0,0,0,0
3.758201681,9.474403018,0.07052356486,1,1,0,0,0
19.28769646,0.9844222831,0.7362070149,1,0,1,1,0
1.046843933,0.01559816378,0.3922813116,0,1,0,1,0
0.6769824806,1.203276921,0.4641132042,0,1,0,1,0
10.99743919,1.039765836,12.46096066,1,0,1,1,0
0.255007963,1.322458753,5.05236503,0,1,1,0,0
7.07892596,0.7655883188,0.7929175509,1,0,0,0,0
2.298490627,1.706690987,2.968639602,1,0,0,1,0
21.07163202,1.57002068,1.213813358,1,1,0,1,0
7.452700609,1.207558518,1.026801053,1,1,0,1,0
2.022937807,0.833770977,0.346925096,1,0,1,0,0
1.462625024,1.640183977,2.192848983,0,0,0,1,0
2.329861573,0.5815668265,2.275438179,1,0,0,0,0
3.744706253,6.384102097,2.264643892,1,0,0,1,0
18.21422495,5.332716889,0.5580675002,1,1,0,1,0
18.0531029,0.7897879568,1.794104297,1,0,0,1,0
8.038320223,0.06177494325,0.2980149151,1,0,0,0,0
11.24259015,0.0360870067,1.229810912,1,0,0,1,0
2.620403424,0.7116796111,0.7541431019,1,0,0,1,0
63.89925017,3.433082648,0.6663668797,1,1,0,0,0
12.47864116,0.04534823639,0.4662476379,1,0,0,1,0
1.882137045,14.6111277,0.5163406789,0,0,0,0,0
1.083874562,0.4860616685,0.4983564397,0,1,0,1,0
16.57912698,1.068594826,3.596286841,1,0,0,0,0
17.77502864,0.3796894009,0.515930114,1,1,0,1,0
2.406850411,0.4189707704,3.360553884,1,0,0,0,0
41.8743825,1.667165011,2.351365102,1,1,0,1,0
3.125005349,0.08975253804,0.07451688083,1,0,0,1,0
45.86922,0.359184873,0.4378294981,1,1,0,0,0
11.53850042,25.65294018,0.7189423115,1,0,0,1,0
9.118995251,11.03959342,0.3124856768,1,1,1,1,0
5.278466575,0.001289889423,1.813483823,1,1,0,1,0
48.21682444,0.3637397527,1.012225617,1,0,0,1,0
9.159742847,2.311596018,3.09464106,1,0,0,1,0
1.528472046,0.8280880125,4.094437946,0,0,0,0,1
27.82017209,0.6249750695,3.388570561,1,0,0,0,0
15.09847844,0.7773953925,2.385362768,1,0,0,0,0
4.739497997,6.866541572,0.4968627192,1,1,0,1,0
9.547768591,0.2854555838,12.44746922,1,1,0,0,0
5.467947972,7.21389218,0.6242244357,1,0,0,1,0
2.012244929,0.8290200794,0.5461430299,1,0,0,0,0
13.19702745,2.340556549,1.402931583,1,0,0,1,0
3.872080364,3.62274519,2.705933845,1,0,0,1,0
15.28851347,0.04554356148,0.7424563556,1,1,0,0,0
9.408711078,0.6806352366,0.5864322695,1,1,0,1,0
4.081161035,11.28300857,1.826167209,1,0,0,1,0
9.916827861,44.74605764,0.379990107,1,0,0,0,0
9.459303443,0.3563592287,0.8177192471,1,1,0,1,0
30.14410749,0.2258119269,0.5518140349,1,1,0,0,0
1.324379443,3.209848469,0.2975138652,0,0,0,1,0
26.43314199,0.6995497432,6.986582803,1,0,0,0,0
6.322376984,0.8769668158,0.2220276562,1,0,1,1,0
2.128582604,4.871994221,2.935894131,1,1,0,1,0
4.526181184,3.29399944,1.395702976,1,0,0,1,0
33.16316147,0.7447462962,12.9715316,1,0,0,1,1
77.11982611,1.776467443,2.082106501,1,0,1,0,0
70.42440686,0.7604706109,4.067099844,1,0,1,1,0
621.4977761,8.679816729,3.366698157,1,1,0,1,0
3.330954184,0.4851592612,0.5000445659,1,0,0,1,0
53.1908053,14.250659,1.240165407,1,0,0,1,0
5.389865165,6.347722894,0.4897538515,1,1,0,0,0
161.9198201,7.812869379,20.81750706,1,0,0,1,1
9.716500179,1.913842608,3.014534292,1,0,0,1,0
7.074500592,2.325380963,1.417214632,1,1,0,0,0
46.71425497,16.03188851,0.6291019117,1,0,0,0,0
7.653125927,0.1487566016,0.6770221921,1,0,0,1,0
1.281206481,0.04917569981,0.7469087075,0,1,0,1,0
27.46975514,1.549675136,1.337022865,1,0,0,1,0
2442.749174,8.092137809,0.8434148711,1,0,0,0,0
11.52340505,1.866171051,0.3266514329,1,1,1,0,0
40.82472896,2.89007745,2.161500227,1,0,0,1,0
63.34509847,8.509246629,1.856273368,1,0,0,1,0
2.446288065,1.773387777,4.034795793,1,0,0,0,0
2.162960527,0.2130031598,1.575159179,1,0,0,1,0
21.64389188,0.164272499,1.090318998,1,1,0,1,0
18.06626439,0.08759581085,1.344117111,1,0,0,1,0
0.5569072453,10.57041388,0.2824517713,0,0,0,1,0
1.491573821,0.6931216438,8.38572581,0,0,0,1,1
2.417543768,1.05260106,1.256248803,1,0,0,1,0
11.21017443,0.7637273974,1.093042613,1,0,0,1,0
18.1789509,0.1410677667,0.305729324,1,1,0,1,0
18.42397831,3.676494874,3.475821631,1,0,0,1,0
23.53990845,6.705054238,0.9168233631,1,0,0,0,0
13.21056936,0.04384920639,0.3405014438,1,1,0,1,0
26.30821673,0.302618735,0.9914430795,1,0,0,1,0
122.2701437,0.1706751492,0.2995718299,1,0,0,1,1
5.226759805,1.679092361,3.012225761,1,0,0,1,0
5.604205879,1.466564621,0.7347521662,1,1,0,0,0
8.082747094,4.359159273,1.628883025,1,1,0,0,0
3.58024145,0.07129755398,0.4489588722,1,0,0,1,0
